9.42477796041021	6.71786768807339E-10
9.25024503521021	3.92567904892966E-10
9.07571211001021	2.66669812028542E-10
8.90117918481021	1.58447248318043E-10
8.72664625961021	1.20719690214067E-10
8.55211333441021	1.95166693985729E-10
8.37758040941021	3.3155970224261E-10
8.20304748441021	3.79091956982671E-10
8.02851455841021	6.81464970540265E-10
7.85398163341021	8.58490664525994E-10
7.67944870841021	8.50060803873598E-10
7.50491578341021	9.77653916207951E-10
7.33038285841021	1.04732325993884E-09
7.15584993241021	1.17518961060143E-09
6.98131700741021	1.27899693985729E-09
6.80678408241021	1.07440921508665E-09
6.63225115741021	9.82075082262997E-10
6.45771823241021	6.71676140163099E-10
6.28318530641021	5.03133908053007E-10
6.10865238141021	3.64936587665647E-10
5.93411945641021	2.52570572477064E-10
5.75958653141021	1.80317065137615E-10
5.58505360641021	1.56984551172273E-10
5.41052068041021	2.54338714271152E-10
5.23598775541021	2.90928255657492E-10
5.06145483041021	3.75329250560652E-10
4.88692190541021	4.62101792150867E-10
4.71238898041021	6.43290633027523E-10
4.53785605441021	1.0138781011213E-09
4.36332312941021	1.03482665749235E-09
4.18879020441021	1.02990755045872E-09
4.01425727941021	1.04655762793068E-09
3.83972435441021	1.10293346788991E-09
3.66519142841021	1.13738301325178E-09
3.49065850341021	9.88092540366972E-10
3.31612557841021	8.61528816921509E-10
3.14159265341021	6.71786768807339E-10
