9.42477796041021	1.03780946585117E-11
9.25024503521021	6.57970024566768E-12
9.07571211001021	8.64811955963303E-13
8.90117918481021	1.68164798980632E-12
8.72664625961021	7.09550176860347E-12
8.55211333441021	1.00396147716616E-11
8.37758040941021	1.56479542303772E-11
8.20304748441021	4.51866355759429E-11
8.02851455841021	6.31934359327217E-11
7.85398163341021	7.01078104485219E-11
7.67944870841021	7.86878078593272E-11
7.50491578341021	8.31876150356779E-11
7.33038285841021	5.3789427135576E-11
7.15584993241021	4.68796721610601E-11
6.98131700741021	4.45265323547401E-11
6.80678408241021	4.59014608154944E-11
6.63225115741021	6.20653415494393E-12
6.45771823241021	1.76598231906218E-12
6.28318530641021	1.1275157196738E-12
6.10865238141021	0
5.93411945641021	1.67745450050968E-12
5.75958653141021	2.5462350733945E-12
5.58505360641021	3.63074061569827E-12
5.41052068041021	5.80486959021407E-12
5.23598775541021	6.85242565341488E-12
5.06145483041021	1.17953496330275E-11
4.88692190541021	4.63904028950051E-11
4.71238898041021	4.9460165382263E-11
4.53785605441021	5.10506436697248E-11
4.36332312941021	4.56614808766565E-11
4.18879020441021	4.68470080122324E-11
4.01425727941021	6.0649954077472E-11
3.83972435441021	5.85464748929664E-11
3.66519142841021	5.55294797553517E-11
3.49065850341021	5.22914708664628E-11
3.31612557841021	1.38532172986748E-11
3.14159265341021	1.03780946585117E-11
