9.42477796041021	4.23641616615698E-11
9.25024503521021	2.8652943058104E-11
9.07571211001021	3.64964973394495E-11
8.90117918481021	2.14677421304791E-11
8.72664625961021	6.878669617737E-11
8.55211333441021	6.88975458103976E-11
8.37758040941021	1.38293808256881E-10
8.20304748441021	1.52383668399592E-10
8.02851455841021	2.15240160448522E-10
7.85398163341021	1.59270220998981E-10
7.67944870841021	1.65173543017329E-10
7.50491578341021	1.41385159429154E-10
7.33038285841021	1.42910571559633E-10
7.15584993241021	9.23321665239551E-10
6.98131700741021	1.9340604587156E-10
6.80678408241021	8.86663342711519E-11
6.63225115741021	7.74528033639144E-11
6.45771823241021	3.08150921508665E-11
6.28318530641021	3.16019343221203E-11
6.10865238141021	2.60315798980632E-11
5.93411945641021	1.95372152293578E-11
5.75958653141021	1.4153771559633E-11
5.58505360641021	5.38168950254842E-11
5.41052068041021	7.9351776401631E-11
5.23598775541021	1.95341706320082E-11
5.06145483041021	2.40484049133537E-11
4.88692190541021	5.38486895310907E-11
4.71238898041021	7.65695920489297E-11
4.53785605441021	8.96861043119266E-11
4.36332312941021	1.38861181345566E-10
4.18879020441021	2.09947241794088E-10
4.01425727941021	2.67959859836901E-10
3.83972435441021	5.53176301529052E-10
3.66519142841021	1.96747191233435E-10
3.49065850341021	1.55747600815494E-10
3.31612557841021	1.14051100407747E-10
3.14159265341021	4.23641616615698E-11
