9.42477796041021	1.74234598776758E-10
9.25024503521021	2.51510211620795E-11
9.07571211001021	1.00454281753313E-11
8.90117918481021	8.56272408358818E-12
8.72664625961021	7.15709749133537E-12
8.55211333441021	2.24845187971458E-11
8.37758040941021	1.29142903771662E-11
8.20304748441021	3.67742272986748E-11
8.02851455841021	1.13664776554536E-10
7.85398163341021	2.40670430784913E-10
7.67944870841021	9.89216100305811E-11
7.50491578341021	8.1419402803262E-11
7.33038285841021	8.24521220081549E-11
7.15584993241021	8.39456841997961E-11
6.98131700741021	2.21937032823649E-10
6.80678408241021	1.60447545463812E-10
6.63225115741021	1.5456521529052E-10
6.45771823241021	2.27293219469929E-10
6.28318530641021	1.56841481753313E-10
6.10865238141021	2.55876829969419E-10
5.93411945641021	1.75518085117227E-11
5.75958653141021	1.47030547400612E-11
5.58505360641021	9.71774054638124E-12
5.41052068041021	2.28413558307849E-11
5.23598775541021	2.37701329459735E-11
5.06145483041021	5.3557030479103E-11
4.88692190541021	7.35084881243629E-11
4.71238898041021	6.25845676350663E-11
4.53785605441021	1.03120870336391E-10
4.36332312941021	9.04060621814475E-11
4.18879020441021	8.27864704281346E-11
4.01425727941021	7.86915783588175E-11
3.83972435441021	1.39098888073394E-10
3.66519142841021	1.07327036493374E-10
3.49065850341021	1.34848120285423E-10
3.31612557841021	1.48505290010194E-10
3.14159265341021	1.74234598776758E-10
