11289					
13.936	10.236	13.936	10.237	0.0009	0.66177
14.631	8.16	14.632	8.16	0.0025	5.10625
17.111	6.744	17.111	6.745	0.0009	0.66177
5.467	2.53	5.467	2.531	0.0009	0.66177
7.8	12.843	7.801	12.844	0.0037	11.18473
7.814	12.839	7.814	12.84	0.0009	0.66177
11.178	10.501	11.178	10.502	0.0009	0.66177
6.291	15.183	6.291	15.184	0.0009	0.66177
9.471	0.188	9.472	0.188	0.0025	5.10625
11.519	15.268	11.52	15.268	0.0025	5.10625
16.97	6.312	16.97	6.313	0.0009	0.66177
6.942	11.713	6.943	11.714	0.0037	11.18473
12.217	11.375	12.218	11.376	0.0037	11.18473
5.925	16.857	5.926	16.857	0.0025	5.10625
8.529	12.588	8.529	12.589	0.0009	0.66177
12.907	2.36	12.908	2.36	0.0025	5.10625
16.97	5.679	16.97	5.68	0.0009	0.66177
5.926	16.857	5.925	16.857	0.0025	5.10625
10.762	9.145	10.762	9.146	0.0009	0.66177
12.01	10.214	12.011	10.214	0.0025	5.10625
10.219	13.15	10.22	13.151	0.0037	11.18473
10.001	9.992	10.002	9.992	0.0025	5.10625
13.289	7.133	13.29	7.134	0.0037	11.18473
15.504	10.345	15.505	10.346	0.0037	11.18473
17.111	6.744	17.112	6.744	0.0025	5.10625
10.013	18.358	10.013	18.357	0.0009	0.66177
8.923	13.823	8.922	13.823	0.0025	5.10625
4.122	15.5	4.122	15.501	0.0009	0.66177
7.725	6.793	7.726	6.793	0.0025	5.10625
11.06	8.271	11.061	8.27	0.001	0.817
4.646	7.901	4.647	7.902	0.0037	11.18473
14.913	10.429	14.913	10.43	0.0009	0.66177
14.797	9.307	14.798	9.307	0.0025	5.10625
17.111	6.745	17.112	6.744	0.001	0.817
15.387	8.069	15.388	8.07	0.0037	11.18473
15.873	9.552	15.873	9.553	0.0009	0.66177
17.146	7.716	17.147	7.716	0.0025	5.10625
4.292	8.822	4.293	8.823	0.0037	11.18473
12.866	13.672	12.867	13.671	0.001	0.817
14.668	8.843	14.669	8.845	0.0035	10.00825
12.318	12.85	12.319	12.851	0.0037	11.18473
12.867	13.671	12.867	13.673	0.0009	0.66177
10.001	9.991	10.002	9.992	0.0037	11.18473
10.001	9.991	10.001	9.992	0.0009	0.66177
6.932	14.7	6.932	14.701	0.0009	0.66177
17.691	9.072	17.692	9.073	0.0037	11.18473
8.684	9.932	8.686	9.931	0.0015	1.83825
8.527	12.588	8.529	12.588	0.0025	5.10625
15.666	5.444	15.667	5.445	0.0037	11.18473
10.02	1.302	10.02	1.304	0.0009	0.66177
8.527	12.588	8.529	12.589	0.0037	11.18473
9.129	8.212	9.131	8.213	0.0037	11.18473
11.229	3.702	11.229	3.703	0.0009	0.66177
3.882	15.316	3.883	15.317	0.0037	11.18473
13.057	13.852	13.057	13.854	0.0009	0.66177
2.207	10.065	2.208	10.066	0.0037	11.18473
13.057	13.854	13.059	13.854	0.0025	5.10625
7.181	4.147	7.181	4.145	0.0009	0.66177
12.866	13.672	12.867	13.673	0.0037	11.18473
0.734	7.901	0.733	7.899	0.0035	10.00825
5.593	10.396	5.595	10.397	0.0037	11.18473
7.607	8.164	7.609	8.164	0.0025	5.10625
3.881	7.558	3.881	7.559	0.0009	0.66177
17.027	5.651	17.029	5.65	0.0015	1.83825
13.342	14.375	13.343	14.377	0.0035	10.00825
6.885	13.791	6.885	13.793	0.0009	0.66177
11.061	8.27	11.062	8.272	0.0035	10.00825
14.197	11.605	14.199	11.606	0.0037	11.18473
3.871	10.008	3.873	10.007	0.0015	1.83825
10.211	8.769	10.211	8.771	0.0009	0.66177
6.231	13.422	6.231	13.424	0.0009	0.66177
15.774	6.831	15.776	6.831	0.0025	5.10625
16.567	7.851	16.566	7.852	0.001	0.817
12.087	12.637	12.087	12.638	0.0009	0.66177
3.601	13.853	3.601	13.852	0.0009	0.66177
6.23	2.35	6.232	2.351	0.0037	11.18473
15.035	15.784	15.035	15.782	0.0009	0.66177
1.101	12.42	1.103	12.421	0.0037	11.18473
15.948	4.923	15.949	4.925	0.0035	10.00825
10.668	4.139	10.67	4.139	0.0025	5.10625
13.771	5.601	13.771	5.603	0.0009	0.66177
11.06	8.271	11.062	8.272	0.0037	11.18473
12.1	17.384	12.1	17.386	0.0009	0.66177
16.033	5.103	16.034	5.105	0.0035	10.00825
5.25	6.311	5.25	6.313	0.0009	0.66177
10.211	8.771	10.209	8.77	0.0037	11.18473
10.209	8.77	10.211	8.769	0.0015	1.83825
16.47	10.786	16.472	10.787	0.0037	11.18473
3.153	14.006	3.155	14.005	0.0015	1.83825
13.057	13.852	13.059	13.854	0.0037	11.18473
14.365	5.829	14.366	5.83	0.0037	11.18473
11.698	12.508	11.698	12.511	0.0009	0.66177
17.146	7.714	17.146	7.716	0.0009	0.66177
16.186	7.236	16.187	7.238	0.0035	10.00825
7.205	15.646	7.207	15.645	0.0015	1.83825
12.396	4.413	12.398	4.414	0.0037	11.18473
3.185	4.431	3.187	4.432	0.0037	11.18473
17.146	7.714	17.147	7.716	0.0035	10.00825
15.622	9.507	15.623	9.51	0.0035	10.00825
1.556	6.137	1.556	6.139	0.0009	0.66177
13.654	9.544	13.656	9.545	0.0037	11.18473
15.791	14.896	15.79	14.894	0.0035	10.00825
16.97	6.984	16.97	6.986	0.0009	0.66177
11.366	14.154	11.367	14.156	0.0035	10.00825
7.207	11.169	7.207	11.171	0.0009	0.66177
10.65	13.917	10.653	13.917	0.0025	5.10625
12.676	8.108	12.679	8.108	0.0025	5.10625
