5948					
14.84	6.527	14.84	6.528	0.0007	0.40033
16.288	12.317	16.289	12.317	0.000555384615384615	0.252005342011834
14.501	5.866	14.502	5.867	0.002	3.268
11.759	14.817	11.76	14.817	0.000555384615384615	0.252005342011834
15.38	12.225	15.381	12.224	0.001	0.817
10.2	12.573	10.2	12.574	0.0007	0.40033
12.046	13.087	12.046	13.088	0.0007	0.40033
10.944	2.933	10.943	2.933	0.000555384615384615	0.252005342011834
12.451	5.277	12.451	5.278	0.0007	0.40033
11.76	14.817	11.76	14.818	0.0007	0.40033
17.65	13.168	17.651	13.168	0.000555384615384615	0.252005342011834
15.968	5.869	15.968	5.868	0.0007	0.40033
14.501	5.866	14.502	5.867	0.002	3.268
12.47	15.598	12.471	15.599	0.002	3.268
8.11	4.753	8.11	4.752	0.0007	0.40033
4.042	6.397	4.043	6.397	0.000555384615384615	0.252005342011834
11.759	14.817	11.76	14.818	0.002	3.268
9.582	14.803	9.582	14.805	0.0007	0.40033
9.83	17.871	9.83	17.869	0.0007	0.40033
15.38	12.225	15.382	12.225	0.000555384615384615	0.252005342011834
5.574	16.298	5.574	16.299	0.0007	0.40033
15.381	12.224	15.382	12.225	0.002	3.268
10.069	0.517	10.07	0.518	0.002	3.268
8.014	2.148	8.015	2.149	0.002	3.268
10.096	18.29	10.096	18.288	0.0007	0.40033
6.796	1.13	6.796	1.131	0.0007	0.40033
7.85	11.516	7.851	11.518	0.0025	5.10625
12.404	14.211	12.404	14.212	0.0007	0.40033
4.401	11.865	4.402	11.866	0.002	3.268
7.851	11.518	7.851	11.52	0.0007	0.40033
11.969	12.287	11.97	12.288	0.002	3.268
9.689	18.153	9.689	18.152	0.0007	0.40033
6.96	9.989	6.96	9.99	0.0007	0.40033
17.386	10.553	17.385	10.554	0.001	0.817
14.957	11.052	14.957	11.054	0.0007	0.40033
13.917	10.68	13.917	10.682	0.0007	0.40033
15.267	9.382	15.268	9.384	0.0025	5.10625
15.968	5.869	15.97	5.87	0.002	3.268
13.637	6.232	13.639	6.232	0.000555384615384615	0.252005342011834
10.096	18.29	10.098	18.291	0.002	3.268
2.431	7.144	2.43	7.146	0.001	0.817
4.949	11.439	4.95	11.441	0.0025	5.10625
11.278	12.43	11.277	12.432	0.001	0.817
8.828	19.401	8.829	19.403	0.0025	5.10625
16.043	7.823	16.043	7.821	0.0007	0.40033
15.968	5.868	15.97	5.87	0.002	3.268
14.553	6.37	14.555	6.371	0.002	3.268
15.185	9.83	15.185	9.833	0.0007	0.40033
15.352	9.947	15.352	9.949	0.0007	0.40033
12.875	12.569	12.877	12.571	0.002	3.268
16.915	7.022	16.917	7.023	0.002	3.268
14.976	8.771	14.978	8.772	0.002	3.268
14.977	8.775	14.978	8.772	0.001	0.817
11.184	1.731	11.184	1.734	0.0007	0.40033
10.096	18.288	10.098	18.291	0.0025	5.10625
13.706	3.82	13.706	3.823	0.0007	0.40033
8.085	13.912	8.085	13.915	0.0007	0.40033
4.403	11.87	4.405	11.872	0.002	3.268
4.398	11.864	4.401	11.865	0.002	3.268
10.259	2.945	10.258	2.948	0.001	0.817
10.116	15.111	10.119	15.113	0.002	3.268
8.186	2.408	8.189	2.41	0.002	3.268
5.816	13.821	5.819	13.822	0.002	3.268
4.401	11.865	4.404	11.865	0.000555384615384615	0.252005342011834
7.249	11.702	7.249	11.706	0.0007	0.40033
10.185	15.994	10.187	15.996	0.002	3.268
15.504	15.476	15.5	15.475	0.002	3.268
7.428	18.579	7.43	18.582	0.0025	5.10625
16.574	5.424	16.576	5.427	0.0025	5.10625
9.269	1.594	9.272	1.596	0.002	3.268
4.722	16.488	4.722	16.485	0.0007	0.40033
14.553	6.37	14.555	6.367	0.001	0.817
14.451	4.624	14.452	4.628	0.0025	5.10625
15.554	11.911	15.557	11.914	0.002	3.268
10.092	10.552	10.095	10.553	0.002	3.268
5.75	1.847	5.751	1.85	0.0025	5.10625
8.44	10.352	8.44	10.355	0.0007	0.40033
8.989	13.102	8.992	13.104	0.002	3.268
5.852	14.69	5.855	14.691	0.002	3.268
14.976	8.771	14.977	8.775	0.0025	5.10625
4.402	11.866	4.403	11.87	0.0025	5.10625
10.647	2.518	10.646	2.522	0.0007	0.40033
8.286	14.038	8.288	14.042	0.0025	5.10625
12.212	16.072	12.213	16.076	0.0025	5.10625
5.448	12.728	5.449	12.732	0.0025	5.10625
14.146	13.572	14.149	13.574	0.002	3.268
18.012	8.013	18.013	8.017	0.0025	5.10625
2.1	10.784	2.104	10.785	0.002	3.268
8.137	11.626	8.138	11.63	0.0025	5.10625
14.555	6.367	14.555	6.371	0.0007	0.40033
3.244	11.446	3.245	11.45	0.0025	5.10625
14.156	11.721	14.154	11.717	0.0025	5.10625
11.179	7.72	11.18	7.724	0.0025	5.10625
4.314	10.834	4.316	10.838	0.0025	5.10625
9.499	19.061	9.503	19.064	0.002	3.268
3.481	9.221	3.485	9.222	0.002	3.268
13.637	6.227	13.637	6.232	0.0007	0.40033
15.657	12.364	15.659	12.369	0.0025	5.10625
3.774	11.806	3.774	11.811	0.0007	0.40033
11.513	0.62	11.514	0.625	0.0025	5.10625
13.54	14.492	13.54	14.497	0.0007	0.40033
9.859	10.837	9.862	10.841	0.0025	5.10625
9.557	12.469	9.562	12.471	0.002	3.268
9.886	8.227	9.885	8.232	0.0007	0.40033
10.746	5.159	10.75	5.161	0.002	3.268
15.642	5.449	15.645	5.453	0.0025	5.10625
10.37	15.249	10.369	15.254	0.0007	0.40033
2.998	6.475	2.998	6.48	0.0007	0.40033
17.149	10.917	17.152	10.921	0.0025	5.10625
6.361	9.297	6.365	9.299	0.002	3.268
11.767	12.728	11.77	12.724	0.001	0.817
13.522	14.381	13.526	14.384	0.002	3.268
13.637	6.227	13.639	6.232	0.0025	5.10625
4.383	9.062	4.384	9.068	0.0007	0.40033
15.212	8.079	15.214	8.074	0.001	0.817
8.177	3.499	8.182	3.501	0.002	3.268
13.675	8.33	13.677	8.325	0.001	0.817
13.16	13.442	13.161	13.437	0.0007	0.40033
14.718	10.504	14.718	10.51	0.0007	0.40033
14.776	15.25	14.775	15.256	0.0007	0.40033
11.18	7.724	11.186	7.724	0.000555384615384615	0.252005342011834
2.822	11.817	2.828	11.819	0.002	3.268
8.642	10.421	8.643	10.427	0.0007	0.40033
3.418	8.288	3.422	8.293	0.0025	5.10625
13.676	4.422	13.681	4.424	0.002	3.268
15.796	15.651	15.795	15.645	0.0007	0.40033
7.042	2.957	7.044	2.963	0.0025	5.10625
3.2	7.891	3.203	7.897	0.0025	5.10625
18.486	8.953	18.49	8.958	0.0025	5.10625
4.351	10.205	4.354	10.211	0.0025	5.10625
7.273	12.025	7.279	12.028	0.002	3.268
8.601	11.798	8.607	11.8	0.002	3.268
12.035	9.478	12.034	9.484	0.0007	0.40033
8.261	12.173	8.263	12.18	0.0025	5.10625
15.592	11.838	15.597	11.843	0.002	3.268
17.994	14.057	18	14.059	0.002	3.268
9.623	3.135	9.629	3.137	0.002	3.268
9.748	4.083	9.748	4.089	0.0007	0.40033
6.832	11.646	6.832	11.652	0.0007	0.40033
4.316	10.838	4.317	10.845	0.0007	0.40033
5.873	15.798	5.873	15.805	0.0007	0.40033
