1907					
13.513	9.035	13.513	9.036	0.0018	2.64708
7.665	14.054	7.665	14.055	0.0018	2.64708
1.703	12.849	1.703	12.85	0.0018	2.64708
9.871	8.106	9.871	8.105	0.0018	2.64708
1.537	12.707	1.538	12.708	0.0015	1.83825
14.11	4.068	14.111	4.069	0.0015	1.83825
9.6	17.398	9.6	17.4	0.0018	2.64708
11.526	8.729	11.526	8.727	0.0018	2.64708
4.994	7.84	4.994	7.842	0.0018	2.64708
10.824	10.862	10.824	10.864	0.0018	2.64708
14.371	2.429	14.373	2.43	0.0015	1.83825
5.953	5.63	5.955	5.631	0.0015	1.83825
11.315	8.446	11.317	8.447	0.0015	1.83825
12.939	10.459	12.941	10.46	0.0015	1.83825
6.721	11.957	6.723	11.959	0.0015	1.83825
5.236	14.082	5.234	14.08	0.0015	1.83825
8.575	2.134	8.577	2.136	0.0015	1.83825
14.713	8.786	14.713	8.789	0.0018	2.64708
4.05	3.782	4.05	3.785	0.0018	2.64708
9.565	15.104	9.565	15.107	0.0018	2.64708
9.562	15.103	9.565	15.104	0.0015	1.83825
10.311	5.91	10.314	5.911	0.0015	1.83825
8.835	4.692	8.836	4.695	0.0023	4.32193
6.821	6.991	6.822	6.994	0.0023	4.32193
5.87	15.295	5.872	15.292	0.001	0.817
4.534	9.382	4.537	9.384	0.0015	1.83825
11.218	11.815	11.215	11.812	0.0015	1.83825
5.137	11.217	5.141	11.219	0.0015	1.83825
5.132	2.618	5.136	2.62	0.0015	1.83825
10.45	4.105	10.454	4.107	0.0015	1.83825
3.662	7.259	3.666	7.262	0.0015	1.83825
9.562	15.103	9.565	15.107	0.0023	4.32193
12.778	4.624	12.778	4.629	0.0018	2.64708
6.906	6.621	6.906	6.626	0.0018	2.64708
4.482	2.938	4.485	2.942	0.0023	4.32193
2.67	6.266	2.674	6.269	0.0015	1.83825
10.013	3.941	10.013	3.946	0.0018	2.64708
9.752	2.269	9.757	2.271	0.0015	1.83825
7.812	12.799	7.817	12.802	0.0015	1.83825
13.309	11.27	13.31	11.264	0.0018	2.64708
10.468	15.586	10.474	15.588	0.0015	1.83825
4.484	2.932	4.482	2.938	0.001	0.817
12.626	10.34	12.62	10.338	0.0015	1.83825
11.519	12.722	11.521	12.716	0.001	0.817
13.749	12.119	13.745	12.114	0.0023	4.32193
6.248	14.681	6.251	14.675	0.001	0.817
4.488	14.298	4.487	14.291	0.0018	2.64708
7.362	6.681	7.361	6.688	0.0018	2.64708
10.461	4.109	10.465	4.115	0.0023	4.32193
8.674	7.537	8.68	7.541	0.0015	1.83825
1.921	6.56	1.918	6.567	0.001	0.817
16.881	8.941	16.881	8.949	0.0018	2.64708
6.963	15.312	6.963	15.32	0.0018	2.64708
3.958	1.542	3.965	1.546	0.0015	1.83825
13.935	5.545	13.936	5.553	0.0018	2.64708
0.532	9.798	0.531	9.79	0.0018	2.64708
3.797	11.448	3.799	11.456	0.0023	4.32193
3.776	14.632	3.782	14.638	0.0015	1.83825
8.157	16.462	8.163	16.468	0.0015	1.83825
5.58	2.83	5.583	2.822	0.001	0.817
1.515	6.176	1.523	6.18	0.0015	1.83825
7.382	2.149	7.39	2.153	0.0015	1.83825
16.481	7.451	16.482	7.46	0.0018	2.64708
6.788	13.779	6.787	13.788	0.0018	2.64708
7.751	11.083	7.76	11.085	0.0015	1.83825
6.1	9.325	6.106	9.332	0.0023	4.32193
7.579	4.364	7.588	4.368	0.0015	1.83825
9.818	8.775	9.818	8.765	0.0018	2.64708
6.942	15.568	6.934	15.562	0.0015	1.83825
7.546	6.825	7.554	6.831	0.0015	1.83825
4.485	2.942	4.484	2.932	0.0018	2.64708
7.817	12.972	7.815	12.982	0.0018	2.64708
1.466	12.09	1.469	12.1	0.0023	4.32193
4.271	14.598	4.274	14.608	0.0023	4.32193
8.101	13.101	8.105	13.111	0.0023	4.32193
14.02	6.73	14.03	6.735	0.0015	1.83825
0.83	10.297	0.834	10.308	0.0023	4.32193
10.45	4.105	10.461	4.109	0.0015	1.83825
16.843	8.21	16.843	8.222	0.0018	2.64708
16.758	10.543	16.758	10.555	0.0018	2.64708
8.68	8.528	8.681	8.54	0.0018	2.64708
8.577	2.136	8.58	2.148	0.0023	4.32193
4.814	7.888	4.825	7.894	0.0015	1.83825
0.844	10.316	0.834	10.308	0.0015	1.83825
15.119	12	15.131	12.005	0.0015	1.83825
7.147	4.618	7.148	4.605	0.0018	2.64708
4.975	5.312	4.976	5.325	0.0018	2.64708
2.751	5.407	2.748	5.42	0.0018	2.64708
10.454	4.107	10.465	4.115	0.0015	1.83825
7.365	2.333	7.366	2.319	0.0018	2.64708
7.469	14.002	7.47	13.988	0.0018	2.64708
15.119	12	15.121	12.014	0.0018	2.64708
3.799	11.456	3.813	11.459	0.0015	1.83825
8.784	10.606	8.785	10.621	0.0018	2.64708
14.922	10.443	14.936	10.449	0.0015	1.83825
